"Dataset","Group","CGMS1","CGMS2","MCMDS","DM","PLTHT","BRNHT1","HI","logFYLD","logTOPYLD","logRTNO"
"IITAaugmented","C2b",-0.117137850916358,-0.0515834728086716,-0.0810804709765274,1.94273109578753,-3.10030484198552,-1.54292252939654,0.0112158442514197,0.0871099370175667,0.0613652736562975,0.0587521723692919
"IITAaugmented","C2b",0.0177790879983769,0.013741002821391,-0.0134415584465455,1.08450754743426,-5.72906921637834,-1.82253948821031,-0.000486175332255807,-0.0976783357212202,-0.0543367878074346,-0.0546077369791516
"IITAaugmented","C2b",-0.104756400413138,-0.0280130399399521,-0.282235282605682,1.13753485516867,-1.28835652976354,-6.68903312737521,-0.0351351005656787,0.079748800185583,0.198407737720381,0.105533043707138
"IITAaugmented","C2b",-0.0302555787396514,0.0111413790809494,0.0114919086049449,-0.370375816709844,3.59105875614616,3.33080144978738,-0.00879087181101385,0.0301057055592735,0.0881732434295407,0.0218101628933236
"IITAaugmented","C2b",-0.0921257808967669,-0.0434759057702738,-0.272019638470632,-0.969066139214066,-3.36450626308186,-2.85682887458249,-0.0295189776354358,-0.0219341442895699,0.0852362493000611,0.0398570653805743
"IITAaugmented","C2b",-0.116137812351988,-0.0435724504964673,-0.267535517601953,-0.572003735019953,-0.554534655991096,-0.118769566180502,0.00981207861028162,0.0291485372193307,0.00457123930716999,0.0317830173170238
"IITAaugmented","C2b",0.0575296738699793,0.01752996786611,0.186377437745993,1.28758994062071,-3.81972798310104,1.56051354393433,0.0370642667370196,-0.092398869816212,-0.134341974411928,-0.041387442068642
"IITAaugmented","C2b",0.0140508339282284,-0.000446808286609318,0.2377519430789,0.93338471047491,-7.1536869239567,0.0405358375666748,0.048483159371826,-0.0681716247842257,-0.209393207100707,-0.0162265639879247
"IITAaugmented","C2b",0.0317379345702681,0.0371508054031752,0.0112414019417362,-0.121894885537857,3.20699358874238,-2.74849845561337,-0.00537194289136088,-0.0191541421002967,0.0599270439840237,0.00366460433361849
"IITAaugmented","C2b",0.0223299878143922,0.027125733448254,0.00244553607138042,0.207557872034941,-0.793073480214484,-2.67243288434676,-0.0274721872729999,-0.158411518583267,-0.0148603493712073,-0.151857862024315
"IITAaugmented","C2b",0.0268343580812537,0.00449900039185554,-0.170455989125326,-0.946020336514373,3.50594105398667,0.861284587706679,-0.0354595650245958,-0.18390863682743,0.0647020730618806,-0.194514345407025
"IITAaugmented","C2b",0.0660546385108595,0.0163868864605556,-0.104184738275134,-1.06157642323178,3.67561814663734,0.1108899646304,-0.0286544311147927,0.0481271657219618,0.155126586101546,-0.00924069711012947
"IITAaugmented","C2b",0.0940867483177049,0.0162136897303105,0.0198484554103833,-0.851620067182195,-0.262844023770231,-0.216593100368072,-0.0318077773858296,-0.216907371204906,-0.0350757192874821,-0.220117658245736
"IITAaugmented","C2b",-0.018584411483866,0.0284377234061964,0.135730747272965,-0.175914483250052,0.0433176550163082,-0.728773954706469,0.0102603697537004,-0.108365187547247,-0.0259305286545632,-0.109364765612228
"IITAaugmented","C2b",-0.0652402401278058,-0.0421600535242977,-0.281415106636374,-0.784887126235621,-1.08191533512768,-2.50509652183904,0.0187907963581424,0.0802019731675323,0.0485267615742533,0.0542638993369536
"IITAaugmented","C2b",-0.0517514121522357,-0.00473427954303366,0.0520299657758977,0.59558169101689,-5.42317061917932,1.57323818537484,0.0502598762453427,-0.0591696338356262,-0.111103830230417,-0.0864700918696203
"IITAaugmented","C2b",-0.064954160186753,-0.00763448778297764,-0.157134574523583,-0.133944076251552,2.55550447580625,-6.26297023766465,-0.0224313047128702,0.186908836318344,0.177713392872737,0.0806173884898993
"IITAaugmented","C2b",-0.0539460109043874,-0.014316777054503,-0.104454773524267,-0.943256710986227,0.403102472218914,-4.47399303168501,-0.00835268475472402,0.0748492971006288,0.10200994176839,-0.0320498633937621
"IITAaugmented","C2b",-0.0255530182019461,-0.0226763372946553,-0.0345956010520965,-0.684038577011856,2.94599023762447,-3.03596224596603,-0.016166088351477,0.143630930339227,0.0988319203373142,0.0231159882102758
"IITAaugmented","C2b",-0.0984885040573483,-0.0336349128343521,-0.0691877224739933,0.763773860566863,2.1986665390732,-4.96729084064269,-0.0510714800578063,0.103166528361405,0.203069823775986,0.054031565327633
"IITAaugmented","C2b",0.0267723352099225,-0.00261325467542143,-0.0765109718873041,-0.829419392993821,0.00877477556768383,-2.11687496138738,-0.0161077439889594,0.0736620712857054,0.0792532682111508,-0.0376638554294111
"IITAaugmented","C2b",-0.0465868693459412,-0.0146598516992326,-0.201511109357875,-0.258208818586147,-1.097060961046,-2.32868578265532,-0.0232846767994713,0.0576257339011378,0.11729165107023,-0.0284633835733358
"IITAaugmented","C2b",-0.0381460157482663,-0.0219734269451222,-0.0781907950784869,0.413625325569501,0.101404839595979,-4.81260771259314,0.0189414652592446,0.14284411890585,0.00560062367105805,-0.0586308090896973
"IITAaugmented","C2b",0.0265765086705296,0.0209566417248446,-0.158949834360859,-0.211676393462834,1.97736517516727,-2.07444387908132,-0.0471283961836497,-0.0856927967309695,0.116088778552538,-0.0945423896735516
"IITAaugmented","C2b",0.104508758421347,0.0332256335091303,-0.053251062673212,0.0385337994818507,0.942716120503223,0.204639445672371,-0.0484855602840558,-0.24338001580408,0.0154569969585476,-0.199317199242519
"IITAaugmented","C2b",-0.226246210365471,-0.0329784314436681,-0.263680169075385,-1.12173567491797,1.11784363579641,-1.62073382710372,0.00695898927955828,0.158487871968553,0.133718846854209,0.109141248773222
"IITAaugmented","C2b",-0.231313751600137,-0.058048413407184,-0.0406665913207179,-1.92857433666706,1.04838433652112,0.361802103211838,0.0028471179050742,0.0554939502164697,0.0968313589089646,0.046883014296088
"IITAaugmented","C2b",-0.18384076809199,-0.102648846535465,-0.426151548391392,0.0566381098396537,-4.52609956283969,0.529743919052897,0.0123575860069049,0.0181929227404933,0.0187206422034711,0.0940650032546275
"IITAaugmented","C2b",-0.0816443794263812,-0.0281677699239792,-0.0120569517119359,-1.20443068041583,3.85323597020972,-2.39535101703341,-0.0206466024977515,0.0889121174655464,0.106099034649017,0.0334602568438958
"IITAaugmented","C2b",-0.012215804832781,-0.015333211351455,-0.072829987081363,-0.317747022045939,-0.846653916597404,-4.78983810416047,0.0183734020303065,0.0681354664263729,0.00599715738605135,-0.0646795501683878
"IITAaugmented","C2b",-0.0491538733459331,-0.00983607205690168,-0.311678480569647,-0.701153497537474,0.504775483338934,-5.94374325444397,-0.00178826496147267,0.2024819998393,0.117284286287658,0.137940351358125
"IITAaugmented","C2b",0.187772022712699,0.0300131855871225,-0.026229989512176,-1.44660574251562,-0.297344266913139,-3.00347647926825,-0.050465994254992,-0.222056285794714,-0.0898628550811365,-0.262564413469617
"IITAaugmented","C2b",-0.0997270220109012,-0.0221531215221181,-0.309430643947398,-0.934243877172458,-0.0920461318599708,-5.63320608232968,-0.0445401319267255,0.0198725427550679,0.196009252225464,-0.0431324679979868
"IITAaugmented","C2b",-0.00901263595369151,-0.000288137568142543,-0.069559243784593,0.914562502692804,1.59895384602021,-5.28004782055798,-0.0062990614276862,0.140723189958382,0.0791020683372307,0.0547347856607931
"IITAaugmented","C2b",0.0824105486701403,-0.00101079648955232,-0.0806446387146257,-0.675905972802202,0.809598697264718,-2.50440387137001,-0.0067643323480286,0.0182677314765262,0.0336575477048636,-0.0382303110034865
"IITAaugmented","C2b",0.0329108767919105,0.021826475969371,-0.201201125754196,-0.0623771089811085,-1.03662915743598,-0.743878479134325,-0.0235363596788117,-0.117633122040751,0.0605821125538469,-0.0526190274529097
"IITAaugmented","C2b",0.0395724369433168,0.0454680424515645,-0.0821613834926665,-0.576861462835447,3.63559141391081,2.00727717709701,-0.0299385438839491,0.0920465258343701,0.221180699510136,0.0453791844975978
"IITAaugmented","C2b",-0.104079816706057,-0.0471793996220961,-0.0842125018218999,-1.85760976691453,1.21381213371831,1.57406846771726,-0.00993447159661902,-0.0592044984598681,0.0406725617815063,-0.12281045773361
"IITAaugmented","C2b",-0.038686752776721,-0.0348156477045636,-0.0631807458609872,-1.4496755301014,3.17924848959891,2.32153602839733,-0.0201522388295989,0.0701005416199129,0.167709567520384,-0.00718339231801005
"IITAaugmented","C2b",-0.167317814177936,-0.045184360705934,-0.132398150965916,0.436741692220813,-3.18717957130631,-0.557164866375806,-0.0342810281059857,-0.00147408585088112,0.0928088338169114,0.0437019009463156
"IITAaugmented","C2b",0.0543435576744355,0.00625309163652483,-0.0453461404941979,-0.586399031435946,-0.199285707001816,-2.47132664234869,0.0164077304435742,0.0769012904492879,-0.00808696338960796,-0.0421649353449584
"IITAaugmented","C2b",-0.158549993153847,-0.00619934523370311,-0.214604857814435,-0.275759321862555,-0.2018033162386,-3.17766103010619,-0.0255238556017882,-0.00948836451479852,0.107890234792795,-0.106681010394416
"IITAaugmented","C2b",0.133250120029446,0.0221447336604937,-0.0813504686721854,-0.420628320520008,2.54462223482189,-2.93402488323605,-0.0594618396057315,0.0495660102494071,0.139550382391767,-0.0765607565783522
"IITAaugmented","C2b",-0.036137511023338,-0.0240117652308494,-0.062497414224105,-0.0449885360282228,2.34038235293172,-1.60669046895839,-0.0194509551707635,0.178843182375232,0.150093892679396,0.0376386570576524
"IITAaugmented","C2b",0.0947007650520392,0.00632252937932006,-0.182877458873071,-0.879673321179667,3.33786430860047,0.0784219097598676,0.0066556289269825,-0.0727629628180603,-0.0442189003137865,-0.195954088529285
"IITAaugmented","C2b",-0.0156008704900288,0.00488182476438614,-0.0286767577995058,1.02252234475407,2.90432590613841,-4.09138901711553,-0.00608071428408651,0.226051598222587,0.126901402668917,0.115594988026617
"IITAaugmented","C2b",-0.0675232695754182,-0.0401011899420605,-0.141805675036652,-0.0291244094371992,0.0457973145782479,-4.90362710192518,0.0211909935016095,0.163003885191315,0.0486999455517461,0.0643250452546961
"IITAaugmented","C2b",0.0660446942449016,0.0356164467887992,-0.254621763592325,-0.547563984655523,0.548910922387091,0.00223268496011614,-0.034576869042935,-0.0651723159724913,0.112091609422832,-0.063978962502228
"IITAaugmented","C2b",0.0822211286936112,0.0133154950174485,-0.113750654779801,-0.298358183941092,0.324632998600489,1.22870591736868,-0.0474188572261315,-0.0809951504183906,0.103018452749844,-0.116560773426018
"IITAaugmented","C2b",-0.209176205808522,-0.0843071475156748,-0.0435659704119624,0.0442608762051276,-1.13210366158014,-4.0634778112697,-0.0216219511950276,0.0184048312219265,0.0981281048976258,-0.00830715859919736
"IITAaugmented","C2b",-0.115997566048947,-0.0333589363082337,-0.0180609328316456,-1.02000761295362,3.87022851287449,-1.45012283398505,-0.0261790053316308,0.0119830659116934,0.177335564740807,-0.0169925603322066
"IITAaugmented","C2b",0.154838986857808,0.0450577359194611,0.255952122691597,-0.34862548362593,0.467658351455031,0.359567950887165,0.0197473331689996,-0.0515608244042448,-0.0934833111717806,-0.0767231289035592
"IITAaugmented","C2b",0.0118004199892646,-0.0132270833427863,-0.273112395955966,-0.795682759427928,3.68735304338298,-1.51867326983695,-0.0233923321687795,0.035907352693617,0.0859591360147388,-0.107533773054365
"IITAaugmented","C2b",0.024006723046748,-0.0283203013692943,0.0340641398308684,-0.464686638872119,-1.64191218097043,-3.95524395350581,-0.0399279891085928,-0.0988856685727185,-0.0275195267255169,-0.214287260134993
"IITAaugmented","C2b",0.0607279685656629,0.0169352902626428,0.0604793121359147,-1.83629236165227,4.15653079155519,-2.17780421126344,-0.0411809854395123,0.0294372891703802,0.119105327693212,-0.0280268931760737
"IITAaugmented","C2b",-0.0336838266371181,0.00366401705026291,-0.146264345059977,-0.175192777544594,1.34588734715537,-5.04830035702166,-0.00969204935682768,0.1516865780527,0.0862590292784494,0.0733303638226751
"IITAaugmented","C2b",0.102674594386175,-0.00941504620073623,-0.221857867517517,-1.6791116654358,-3.26480056305067,-2.2036675689802,-0.0279769304955225,-0.204690064946535,-0.0620660975151648,-0.260699067534548
"IITAaugmented","C2b",-0.00423126220903172,-0.0212473937491604,0.0527938589692644,-0.0490092914574528,1.45336573158747,-1.59765250775779,-0.0323475500720692,-0.12825203314566,0.0306501377390512,-0.207272057732649
"IITAaugmented","C2b",0.0895254271956361,0.0215154166767714,-0.335435770579281,-0.207470203118103,1.62119960854895,-2.26308347772666,0.0189006172692839,0.149840431001598,0.068301045997697,0.0640489578810707
"IITAaugmented","C2b",0.0939808016818427,0.0229445962031005,-0.0603781165555332,-0.038854408205646,2.70704531989549,0.411325031815042,-0.0536802775710701,-0.116374523357106,0.121427445921256,-0.119525495959143
"IITAaugmented","C2b",-0.0470370606225553,0.00104770047722215,0.0396380913655222,-1.22565479416649,5.41392448725726,0.876773474612222,-0.0453650538345494,-0.193491806569774,0.0467597228974862,-0.229980418896951
"IITAaugmented","C2b",-0.0633352852490046,-0.0171387867743869,-0.24974044233697,-1.04906805948569,5.12741231229316,-0.337031566008904,-0.00959233049216105,0.196026310740875,0.222279840659681,0.124190008047913
"IITAaugmented","C2b",0.0188029511684307,-0.00505886088204306,0.0966005631440671,1.18920418931455,-4.59029967528805,3.77164911958666,0.013770976693538,-0.124199633627383,-0.0237050469176643,-0.127546880154297
"IITAaugmented","C2b",0.0477692440978057,0.00659103189633337,-0.160222701512301,-0.531629069521713,2.27740954515398,-5.56611416915853,-0.023864545909943,0.112126578215946,0.160557720257752,0.0238285114885323
"IITAaugmented","C2b",-0.0627188842902399,-0.00132511962317454,-0.220622848622862,0.0687126040025683,3.50468253644148,-2.50224498274126,-0.00411898961555181,0.285975129703028,0.213847275693467,0.14731436475372
"IITAaugmented","C2b",-0.00730812552575383,-0.0226793988390714,-0.0670679079747515,0.940156550716524,-1.96724750969439,-3.28155241293795,-0.022342384387311,0.125403040933485,0.183382457119949,0.134485227532588
"IITAaugmented","C2b",0.111720303072742,0.0195766732988906,-0.121112021972429,-0.466621469826281,-1.14590941587904,2.90208268173284,0.0179935565051547,0.121961288328457,0.0425165288625456,0.0483449436730798
"IITAaugmented","C2b",-0.0362777487293332,-0.008981748667916,-0.0039082279220073,-0.623610575650723,4.40260955277166,-3.11914473499687,-0.0184063187906662,0.213912192817693,0.16493320922065,0.0973895666857537
"IITAaugmented","C2b",0.0633737181933176,0.00616182008135456,-0.150793732031916,-0.903374916616825,1.53118408810916,-1.75612561416168,-0.0361967435618124,0.0520804186170637,0.13228174052864,-0.117873279502981
"IITAaugmented","C2b",-0.00810302063718225,-0.0239474611572511,0.15499869562393,-1.64696602044021,-0.409344839122744,-5.95421745543776,-0.0444230561726421,-0.0168860975103056,0.0776168231960943,-0.128303456703422
"IITAaugmented","C2b",-0.122307323000049,-0.0279685681287775,-0.0281439924031743,-0.217618726508377,4.66844324565364,-2.52373838852781,0.00612865096985502,0.186318866783764,0.124611650059201,0.0740442855556369
"IITAaugmented","C2b",0.0369329869123738,0.0335983340861518,-0.0765570741491153,-1.40194326962226,2.44598086620061,-2.7888185735702,-0.0624795932637355,-0.281623399649938,0.0663849284123134,-0.184638512322651
"IITAaugmented","C2b",0.0725215130261109,0.0247124314316011,-0.0524908852636952,-1.01037564923785,0.657309654064125,0.476319307952952,-0.00571522648610452,0.0563894428910905,0.124147666780528,-0.0485459271165551
"IITAaugmented","C2b",-0.108366352563874,-0.0288352280971847,-0.0151238041936207,-2.56348673132454,3.93240318363962,0.0211771324026299,-0.0140322178419063,0.12483634569011,0.168535265148935,0.0373581083684838
"IITAaugmented","C2b",-0.114086360446887,-0.0308313167118292,0.00769963124429876,1.31820743339059,-1.45348030162097,2.26919180259691,0.0182192460013861,0.00532189344135146,0.00982948835954783,-0.0665675210453815
"IITAaugmented","C2b",0.0236291661679915,-0.00520034209824215,-0.079885953937925,-0.559059332061802,0.736955666432171,-2.26221153207204,-0.0438679529183777,-0.0650188571959336,0.0550691503643777,-0.159469941249035
"IITAaugmented","C2b",-0.0178840890206727,-0.00781157089876021,0.0345722613978105,-0.698774495398847,2.78524177587928,-3.81873041761092,0.0149291573770888,0.204224172820882,0.102794248883404,0.102177162396118
"IITAaugmented","C2b",-0.0172989957446635,-0.00977104748974446,0.073410860646968,-1.58353383088839,1.46903601641607,-3.82207207552221,-0.0388036280769135,0.0697085073152748,0.114304075533084,-0.0696351259048342
"IITAaugmented","C2b",0.00466487050080459,-0.0109808175159217,0.220064758652399,-0.222109468999027,2.94061281243208,-3.43053003140153,-0.022317304639394,0.15755096812257,0.115270957561825,0.117252995113069
"IITAaugmented","C2b",0.113888272753324,0.0115679975631719,-0.0326735115836458,-1.56515237594272,1.06300962368835,-2.67600263783815,0.0135424660190921,0.0541269452856233,-0.0146805949672833,-0.00807129826274866
"IITAaugmented","C2b",0.02715706862843,-0.0179722604994295,-0.0852183220015315,0.23054000465937,0.385826601887041,-0.102851800164174,-0.0433170714644261,-0.0989960951850613,0.0390215156535014,-0.182613776885777
"IITAaugmented","C2b",0.0207586370234774,-0.01883312114807,-0.227542997423315,-0.38425247253002,0.455291791743078,-1.39328578170849,-0.0093859255908101,0.100979397745782,0.121715971271272,-0.0426659711254365
"IITAaugmented","C2b",-0.146696032324905,-0.00991734743765301,0.0111473951457828,-0.913838785251129,6.00855938723676,-1.08213217612093,-0.017036483829918,0.0975047981336455,0.163835684133695,-0.0172220538695322
"IITAaugmented","C2b",0.0821938429304977,0.0140864423637119,-0.0857783042247596,-0.291279542154225,1.54120907308207,-1.24657515395529,-0.0378102028317317,-0.0699224988858215,0.103712167653046,-0.129168796840325
"IITAaugmented","C2b",0.0838257536840657,0.0335100287694152,0.00807994733793238,-0.893120150435852,2.22120882501296,3.5614968808268,-0.0421239153948801,-0.0418105907909317,0.130064450386285,-0.137227246686774
"IITAaugmented","C2b",-0.0640759807668668,-0.00376592996313799,-0.0791761684159034,-0.980840450942047,-1.26228914923381,-2.64778063957452,-0.00361209229122438,-0.00320838205520676,0.0866900720115315,-0.0770595351391171
"IITAaugmented","C2b",-0.158042527047497,-0.047263574734273,0.0549703358018185,0.401788651133691,-4.39272173650822,5.75817061478172,0.0070554168868539,-0.0636605517874136,-0.0442781026190917,-0.107074959952118
"IITAaugmented","C2b",-0.0636981928373202,-0.0283481779708301,-0.0859141983498959,-0.142563124470881,4.30259658545208,-6.03068399424435,-0.0217862747614791,0.131002963442452,0.131841421799166,0.0604517768416209
"IITAaugmented","C2b",0.0226197846268932,-0.0126577669727934,-0.0921061293098418,-0.571259458004451,2.73100728420032,-1.90538800726315,0.0288532681490718,0.0335586800157656,-0.0146402326433058,-0.0603620762041086
"IITAaugmented","C2b",0.0218969381619214,-0.00516081228950018,0.0266053145698586,-0.840191141050886,-0.740583206244966,-4.22418162461213,-0.0264871337604861,-0.229519972363514,-0.0908621406860202,-0.251878128027037
"IITAaugmented","C2b",0.107183184504424,-0.00925454117618417,-0.147173005634256,0.516460803090701,-3.15054000682329,-2.57931179761173,0.0295735738733135,0.11570459885843,0.00717618293393675,0.022778945606987
"IITAaugmented","C2b",-0.0213461899683455,-0.00416736532280067,-0.183662313271773,0.470394395732867,-2.70678202355587,-5.07739565471626,0.0198747641072027,0.0857218342165226,0.00180380891854338,0.00233204249121754
"IITAaugmented","C2b",-0.000326444925764245,0.00657937261959961,-0.149445978563697,0.785954048209958,3.14608404267084,-5.90493364021309,0.0140205628992257,0.287092527717415,0.160585892304481,0.183501896392449
"IITAaugmented","C2b",0.022568082148726,0.0105524419902434,-0.200452269551976,1.12224175163934,2.06619271816447,-0.485811388159139,0.0191717169622846,0.221658292360821,0.136072970146105,0.105592810067668
"IITAaugmented","C2b",0.0176675772453125,0.00532205379681559,0.120784372962348,-0.408083497284686,-2.52960145975476,-0.167930416813198,-0.0179234800389999,-0.125468977330709,0.00378443833543743,-0.162612790272682
"IITAaugmented","C2b",0.00145806036856993,0.0468215468486058,0.0222322330565965,-0.574796001761742,-1.14475497614541,-1.82950134502419,-0.0392557640683121,-0.157100791379446,0.0823252401647776,-0.147392216935099
"IITAaugmented","C2b",-0.0365569675639193,-0.00983262769557863,-0.177630831359616,-2.36366800887389,2.82773475931758,1.53651407576631,-0.0361560551341089,-0.00117773752001035,0.161032851460632,-0.0676805489180295
"IITAaugmented","C2b",-0.0371191913533911,-0.0380102914692978,0.254660588612538,1.65551542343261,-0.825802056001801,1.36493625856683,0.0132476820129376,-0.0995598330760736,-0.0620702350840135,-0.14107799225925
"IITAaugmented","C2b",-0.0769366493530647,-0.0022624529972023,-0.115443012873176,0.775677191738825,1.22419196229019,-1.68399156981261,-0.00251279637119951,0.297058918719686,0.237545971741162,0.224437537993154
"IITAaugmented","C2b",-0.0639773894709124,-0.0370845343337513,-0.192951825241337,-1.76325162596881,-1.13809365452311,-7.92648256651667,0.0278710445802728,0.229673893215284,0.0640824135708472,0.123709457661757
"IITAaugmented","C2b",0.0241507734619437,-0.0116741658706893,0.0935240737235455,-0.766654717346354,0.540546779520198,-5.57145101895532,-0.0111799545821851,0.0747547354382252,0.019530083720635,-0.00015936596713346
"IITAaugmented","C2b",-0.0498926075623345,-0.0226573257999905,-0.0556202265732067,-0.83908285785946,3.02145927849337,-1.72980829655538,0.00700399543542972,0.181778786561198,0.130560846174918,0.0367067644969943
"IITAaugmented","C2b",-0.0645871100123066,-0.0192817159428083,0.174096364158001,0.79573672348822,2.26590532674845,-4.24667568180263,0.00409794464658113,0.137956632678119,0.062066160607439,0.0287681031067934
"IITAaugmented","C2b",-0.00163016898308731,0.000955731379294648,-0.0119604719862493,-1.16387026419476,4.29145116408166,-5.38077093706067,-0.0396088897757643,0.00636074425739147,0.0569344118920584,-0.126801763121651
"IITAaugmented","C2b",-0.161573868523341,-0.0334593475863257,-0.16770213059534,-0.821020930350624,1.19682203178343,-4.96931033561465,-0.0114842730557027,0.159780410362865,0.145163288818762,0.0306034207589896
"IITAaugmented","C2b",-0.080236984982985,-0.00102612492887469,-0.37799724709871,-0.164406173864634,1.16141601171842,-5.11119669954372,0.0105112073828784,0.162351941209763,0.0719027334418172,0.109891988791901
"IITAaugmented","C2b",-0.0115136858536749,-0.00492508184043437,-0.0757861206434495,1.29542971913775,0.98626742901943,-3.5095312989752,-0.0459606572457715,0.0222070875692332,0.133517931271548,0.00945842679115005
"IITAaugmented","C2b",-0.105144928596799,-0.0182392821139799,-0.0837759089851609,0.0841747944598739,-2.33901386686381,-0.751634542912517,-0.0437661220164764,-0.0819912090263596,0.117087742994766,-0.0899889152065541
"IITAaugmented","C2b",-0.025214589182855,-0.0119278653117844,-0.0371027159161873,-0.286013880036456,2.32897898177397,-3.36954749476512,0.00242183607193484,0.200727797979742,0.130020529827679,0.114556623212361
"IITAaugmented","C2b",-0.0147696193864905,-0.0172485167396524,-0.0345839455821306,-0.564765270477547,2.57692401440559,-5.48667550838613,0.0259396444780343,0.192089887548102,0.0541485716443422,0.0740707901618532
"IITAaugmented","C2b",-0.0697169984496514,-0.0278293855484905,-0.0234513872021671,0.0340772193048713,1.01793615649999,-7.57227645098109,-0.0262860493210338,0.126125324033192,0.14501607327377,0.0309303530943368
"IITAaugmented","C2b",-0.0151448328265632,-0.0208469201562211,-0.210527336233998,0.764018866352153,1.89764977488797,-3.3985198540881,-0.00875279659929706,0.139377692277361,0.1145248392303,0.07110086826029
"IITAaugmented","C2b",0.00763742916443635,0.016176911003879,-0.259172899643097,0.393678714013191,6.72956892139714,-2.57445569377507,-0.0344403162527407,0.191778152856229,0.230216180979815,0.0731967449013676
"IITAaugmented","C2b",-0.0646868755777786,-0.00723636269174107,-0.125781393947113,0.969518910433027,-0.267193731154451,-6.80086241040247,0.0375866759556603,0.175665401145102,0.0114170549434651,0.0153976638383943
"IITAaugmented","C2b",-0.0392064736862493,0.00677806659671198,-0.135928172975605,-1.53605551217172,5.09980685141779,-0.710558095572786,-0.0233016508737348,0.0924979127758303,0.128118915427986,-0.00198167519125209
"IITAaugmented","C2b",-0.0263826372818764,-0.0130263707685632,0.131182427998044,-0.376198359295583,3.54628669852085,-1.96195164238292,-0.0165848163442047,0.0814684006063616,0.0610793189403946,0.00604101668322155
"IITAaugmented","C2b",0.0322900350834624,-0.00551565151632146,-0.139237310586885,0.367251237005682,0.991427451105688,-7.45592565535171,-0.00983864318739448,0.21074016340116,0.163086875692365,0.194728381505258
"IITAaugmented","C2b",0.0109142844578664,-0.0101980381990432,-0.00824774681231294,-1.35428221165257,3.27580720380833,1.30838223677113,-0.0159800376087465,0.0499085844873271,0.0750648307609091,-0.0891093618377677
"IITAaugmented","C2b",-0.134280781190027,-0.0357390995745163,0.0348737720170865,0.140730615700733,-3.75750325602422,-4.09720831654608,-0.0125607231483539,0.0961853096785965,0.0717148334281007,-0.0431544363199204
"IITAaugmented","C2b",0.044478935100818,0.012512176782152,0.0176702803704967,-0.349160835118733,1.14744018498964,-5.20891189086083,-0.0135589300589821,0.0581052700432006,0.129339086931351,0.112587379131266
"IITAaugmented","C2b",-0.0102036384930335,-0.0163155722675644,-0.129964831590439,0.531039009463283,1.93694431847905,-1.41950705771591,-0.0183396108986035,0.0707221840784768,0.104284213639019,-0.0881875229060411
"IITAaugmented","C2b",-0.0117209986777144,-2.23918906944762e-05,0.182013075252674,-1.8295113211885,2.04878974876949,-4.19318707480408,-0.0108465936669273,0.170335172261091,0.108028265157776,0.0865592386171763
"IITAaugmented","C2b",0.00471182110522782,-0.00352321051914215,-0.00971418545632296,-1.66218056221945,0.163165769740437,-2.3402576712403,0.013492863012112,0.219884181406298,0.107515418629943,0.120643317419399
"IITAaugmented","C2b",-0.0574322119430136,-0.0218417964090153,-0.0177483604752958,-0.737849792994697,3.98613210884088,-7.24434314053111,-0.0142905902844831,0.0927466782332575,0.0904736355767629,0.0465605553470479
"IITAaugmented","C2b",-0.0408447835197006,-0.0169071311446931,-0.153024056674461,0.293712086260391,3.98746354195655,-5.99894845760285,-0.00299032715333516,0.23442772573668,0.130459256513738,0.210506920047542
"IITAaugmented","C2b",-0.0212225880689612,-0.0127161509679376,-0.267165522791521,0.38188153986992,-1.39625648569765,-2.74243687632666,-0.0148718723760974,0.0844284888880004,0.155075516967119,-0.00513674612553787
"IITAaugmented","C2b",-0.052192417292554,-0.0103402720288058,-0.0940492916250135,0.209508172784703,3.91226161361454,-2.553642687081,-0.0305105532013831,0.197835754305195,0.222962192045694,0.113588731948729
"IITAaugmented","C2b",0.0895440817582892,0.0111391000427338,-0.144119847403247,-0.425391353696461,6.85395935792274,-0.731107797510078,-0.0527282167265288,0.142723944775507,0.25618504748533,0.112404778145589
"IITAaugmented","C2b",0.0458038329159649,-0.00663532786681413,0.15662555246157,-0.815062271157808,2.48043563671444,-5.10056581183331,-0.0278393719133139,-0.13257054057822,-0.0225099151076234,-0.133420466993257
"IITAaugmented","C2b",-0.000823227855587881,-0.00199879443439335,0.0308829352609439,-0.622855489910886,1.32985034077278,-4.87791596384886,-0.019982607201526,0.119141718408143,0.0925561891342815,-0.0191623079063872
"IITAaugmented","C2b",-0.0103373309889234,0.000986579565812958,-0.143755205859037,-0.433260118122761,1.91451263560714,-2.30487768992852,-0.0263355363158767,0.0993862541110067,0.160620492953344,0.0268303526053105
"IITAaugmented","C2b",0.00194962745438663,-0.0183996189672908,-0.116829413956594,-0.85165987021512,-0.179409042997775,-5.38760665484681,0.04065697535804,0.233837918363531,0.0557964828231719,0.148106656679117
"IITAaugmented","C2b",-0.0099779727278079,-0.0118826509212975,-0.250274406636782,-0.652714717762919,3.49540524067271,-2.73384753264836,0.0102483356092105,0.151215549545061,0.0956654953302754,0.102109616391208
"IITAaugmented","C2b",-0.115290366490481,-0.0176633094024929,-0.225049602616272,-0.324269514221141,-0.705009291098535,-6.90390521811792,0.0467864967675678,0.251816203784791,0.0982034130900472,0.219624810019541
"IITAaugmented","C2b",-0.0238087729689006,-0.0139031890443597,0.123017220656249,-1.03459051100067,5.00266850950007,-1.97495085129171,-0.0227155877557307,0.0396215303509301,0.050307282226515,-0.0748174404394596
